BIPA_GRAPHEME	CLTS_NAME	GENERATED	EXPLICIT	GRAPHEME	SYMBOLS	URL	LATEX	FEATURES	SOUND	IMAGE	COUNT	NOTE
dzʰ	aspirated voiced alveolar sibilant affricate consonant	+	+	d͡zʰ	◌d ◌z ◌ʰ		\t{dz} extsuperscript{h}	dental:affricate:+voice +spread glottis				
dzʰː	aspirated long voiced alveolar sibilant affricate consonant	+	+	d͡zʰː	◌d ◌z ◌ʰ ◌ː		\t{dz} extsuperscript{h}\textlengthmark	dental:affricate:+voice +spread glottis				
dzʲ	palatalized voiced alveolar sibilant affricate consonant	+	+	d͡zʲ	◌d ◌z ◌ʲ		\t{dz}\super j	dental, palatal:affricate:+voice				
dzʲː	palatalized long voiced alveolar sibilant affricate consonant	+	+	d͡zʲː	◌d ◌z ◌ʲ ◌ː		\t{dz}\super j\textlengthmark	dental, palatal:affricate:+voice				
dzʷ	labialized voiced alveolar sibilant affricate consonant	+	+	d͡zʷ	◌d ◌z ◌ʷ		\t{dz}\super w	dental, labial:affricate:+voice				
dzʷː	labialized long voiced alveolar sibilant affricate consonant	+	+	d͡zʷː	◌d ◌z ◌ʷ ◌ː		\t{dz}\super w\textlengthmark	dental, labial:affricate:+voice				
dzː	long voiced alveolar sibilant affricate consonant		+	d͡zː	◌d ◌z ◌ː		\t{dz}\textlengthmark	dental:affricate:+voice				
dz̫	voiced alveolar whistled-sibilant affricate consonant		+	d͡z͎	◌d ◌z ◌̫		\t{d͡\begin{IPA}\whistle{z}\end{IPA}}	dental:affricate:+voice				
dz̫ʰ	aspirated voiced alveolar whistled-sibilant affricate consonant	+	+	d͡z͎ʰ	◌d ◌z ◌̫ ◌ʰ		\t{d͡\begin{IPA}\whistle{z}\end{IPA}} extsuperscript{h}	dental:affricate:+voice +spread glottis				
dz̫ʰː	aspirated long voiced alveolar whistled-sibilant affricate consonant	+	+	d͡z͎ʰː	◌d ◌z ◌̫ ◌ʰ ◌ː		\t{d͡\begin{IPA}\whistle{z}\end{IPA}} extsuperscript{h}\textlengthmark	dental:affricate:+voice +spread glottis				
dz̫ʲ	palatalized voiced alveolar whistled-sibilant affricate consonant	+	+	d͡z͎ʲ	◌d ◌z ◌̫ ◌ʲ		\t{d͡\begin{IPA}\whistle{z}\end{IPA}}\super j	dental, palatal:affricate:+voice				
dz̫ʲː	palatalized long voiced alveolar whistled-sibilant affricate consonant	+	+	d͡z͎ʲː	◌d ◌z ◌̫ ◌ʲ ◌ː		\t{d͡\begin{IPA}\whistle{z}\end{IPA}}\super j\textlengthmark	dental, palatal:affricate:+voice				
dz̫ʷ	labialized voiced alveolar whistled-sibilant affricate consonant	+	+	d͡z͎ʷ	◌d ◌z ◌̫ ◌ʷ		\t{d͡\begin{IPA}\whistle{z}\end{IPA}}\super w	dental, labial:affricate:+voice				
dz̫ʷː	labialized long voiced alveolar whistled-sibilant affricate consonant	+	+	d͡z͎ʷː	◌d ◌z ◌̫ ◌ʷ ◌ː		\t{d͡\begin{IPA}\whistle{z}\end{IPA}}\super w\textlengthmark	dental, labial:affricate:+voice				
dz̫ː	long voiced alveolar whistled-sibilant affricate consonant	+	+	d͡z͎ː	◌d ◌z ◌̫ ◌ː		\t{d͡\begin{IPA}\whistle{z}\end{IPA}}\textlengthmark	dental:affricate:+voice				
dɮ	voiced alveolar lateral affricate consonant		+	d͡ɮ	◌d ◌ɮ		\t{d͡\textlyoghlig}	alveolar:affricate:+voice +lateral				
dɮʰ	aspirated voiced alveolar lateral affricate consonant	+	+	d͡ɮʰ	◌d ◌ɮ ◌ʰ		\t{d͡\textlyoghlig} extsuperscript{h}	alveolar:affricate:+voice +lateral +spread glottis				
dɮʰː	aspirated long voiced alveolar lateral affricate consonant	+	+	d͡ɮʰː	◌d ◌ɮ ◌ʰ ◌ː		\t{d͡\textlyoghlig} extsuperscript{h}\textlengthmark	alveolar:affricate:+voice +lateral +spread glottis				
dɮʲ	palatalized voiced alveolar lateral affricate consonant	+	+	d͡ɮʲ	◌d ◌ɮ ◌ʲ		\t{d͡\textlyoghlig}\super j	alveolar, palatal:affricate:+voice +lateral				
dɮʲː	palatalized long voiced alveolar lateral affricate consonant	+	+	d͡ɮʲː	◌d ◌ɮ ◌ʲ ◌ː		\t{d͡\textlyoghlig}\super j\textlengthmark	alveolar, palatal:affricate:+voice +lateral				
dɮʷ	labialized voiced alveolar lateral affricate consonant	+	+	d͡ɮʷ	◌d ◌ɮ ◌ʷ		\t{d͡\textlyoghlig}\super w	alveolar, labial:affricate:+voice +lateral				
dɮʷː	labialized long voiced alveolar lateral affricate consonant	+	+	d͡ɮʷː	◌d ◌ɮ ◌ʷ ◌ː		\t{d͡\textlyoghlig}\super w\textlengthmark	alveolar, labial:affricate:+voice +lateral				
dɮː	long voiced alveolar lateral affricate consonant	+	+	d͡ɮː	◌d ◌ɮ ◌ː		\t{d͡\textlyoghlig}\textlengthmark	alveolar:affricate:+voice +lateral				
dʑ	voiced alveolo-palatal sibilant affricate consonant		+	d͡ʑ	◌d ◌ʑ		\t{d͡\textctz}	alveolar, palatal:affricate:+voice				
dʑʰ	aspirated voiced alveolo-palatal sibilant affricate consonant	+	+	d͡ʑʰ	◌d ◌ʑ ◌ʰ		\t{d͡\textctz} extsuperscript{h}	alveolar, palatal:affricate:+voice +spread glottis				
dʑʰː	aspirated long voiced alveolo-palatal sibilant affricate consonant	+	+	d͡ʑʰː	◌d ◌ʑ ◌ʰ ◌ː		\t{d͡\textctz} extsuperscript{h}\textlengthmark	alveolar, palatal:affricate:+voice +spread glottis				
dʑʲ	palatalized voiced alveolo-palatal sibilant affricate consonant	+	+	d͡ʑʲ	◌d ◌ʑ ◌ʲ		\t{d͡\textctz}\super j	alveolar, palatal:affricate:+voice				
dʑʲː	palatalized long voiced alveolo-palatal sibilant affricate consonant	+	+	d͡ʑʲː	◌d ◌ʑ ◌ʲ ◌ː		\t{d͡\textctz}\super j\textlengthmark	alveolar, palatal:affricate:+voice				
dʑʷ	labialized voiced alveolo-palatal sibilant affricate consonant	+	+	d͡ʑʷ	◌d ◌ʑ ◌ʷ		\t{d͡\textctz}\super w	alveolar, palatal, labial:affricate:+voice				
dʑʷː	labialized long voiced alveolo-palatal sibilant affricate consonant	+	+	d͡ʑʷː	◌d ◌ʑ ◌ʷ ◌ː		\t{d͡\textctz}\super w\textlengthmark	alveolar, palatal, labial:affricate:+voice				
dʑː	long voiced alveolo-palatal sibilant affricate consonant		+	d͡ʑː	◌d ◌ʑ ◌ː		\t{d͡\textctz}\textlengthmark	alveolar, palatal:affricate:+voice				
dʒ	voiced post-alveolar sibilant affricate consonant		+	d͡ʒ	◌d ◌ʒ		\t{d͡\textyogh}	palatoalveolar:affricate:+voice				
dʒʰ	aspirated voiced post-alveolar sibilant affricate consonant	+	+	d͡ʒʰ	◌d ◌ʒ ◌ʰ		\t{d͡\textyogh} extsuperscript{h}	palatoalveolar:affricate:+voice +spread glottis				
dʒʰː	aspirated long voiced post-alveolar sibilant affricate consonant	+	+	d͡ʒʰː	◌d ◌ʒ ◌ʰ ◌ː		\t{d͡\textyogh} extsuperscript{h}\textlengthmark	palatoalveolar:affricate:+voice +spread glottis				
dʒʲ	palatalized voiced post-alveolar sibilant affricate consonant		+	d͡ʒʲ	◌d ◌ʒ ◌ʲ		\t{d͡\textyogh}\super j	palatoalveolar, palatal:affricate:+voice				
dʒʲː	palatalized long voiced post-alveolar sibilant affricate consonant	+	+	d͡ʒʲː	◌d ◌ʒ ◌ʲ ◌ː		\t{d͡\textyogh}\super j\textlengthmark	palatoalveolar, palatal:affricate:+voice				
dʒʷ	labialized voiced post-alveolar sibilant affricate consonant		+	d͡ʒʷ	◌d ◌ʒ ◌ʷ		\t{d͡\textyogh}\super w	palatoalveolar, labial:affricate:+voice				
dʒʷː	labialized long voiced post-alveolar sibilant affricate consonant	+	+	d͡ʒʷː	◌d ◌ʒ ◌ʷ ◌ː		\t{d͡\textyogh}\super w\textlengthmark	palatoalveolar, labial:affricate:+voice				
dʒː	long voiced post-alveolar sibilant affricate consonant		+	d͡ʒː	◌d ◌ʒ ◌ː		\t{d͡\textyogh}\textlengthmark	palatoalveolar:affricate:+voice				
e	unrounded close-mid front vowel		+	e	◌e		e	empty:vowel:−high −low −back −round +voice −nasal −spread glottis −constricted glottis				
eː	long unrounded close-mid front vowel		+	eː	◌e ◌ː		e\textlengthmark	empty:vowel:−high −low −back −round +voice −nasal −spread glottis −constricted glottis				
ẽ	nasalized unrounded close-mid front vowel		+	ẽ	◌e ◌̃		\textipa{\~e}	empty:vowel:−high −low −back −round +voice +nasal −spread glottis −constricted glottis				
ẽː	long nasalized unrounded close-mid front vowel		+	ẽː	◌e ◌̃ ◌ː		\textipa{\~e}\textlengthmark	empty:vowel:−high −low −back −round +voice +nasal −spread glottis −constricted glottis				
ẽ̥	nasalized devoiced unrounded close-mid front vowel	+	+	ẽ̥	◌e ◌̥ ◌̃		*\textipa{\~e}	empty:vowel:−high −low −back −round −voice +nasal −spread glottis −constricted glottis				
ẽ̥ː	long nasalized devoiced unrounded close-mid front vowel	+	+	ẽ̥ː	◌e ◌̥ ◌̃ ◌ː		*\textipa{\~e}\textlengthmark	empty:vowel:−high −low −back −round −voice +nasal −spread glottis −constricted glottis				
e̥	devoiced unrounded close-mid front vowel		+	e̥	◌e ◌̥		*e	empty:vowel:−high −low −back −round −voice −nasal −spread glottis −constricted glottis				
e̥ː	long devoiced unrounded close-mid front vowel	+	+	e̥ː	◌e ◌̥ ◌ː		*e\textlengthmark	empty:vowel:−high −low −back −round −voice −nasal −spread glottis −constricted glottis				
e̯	non-syllabic unrounded close-mid front vowel		+	e̯	◌e ◌̯		\textroundcap{e}	empty:vowel:−high −low −back −round +voice −nasal −spread glottis −constricted glottis				
e̯ː	long non-syllabic unrounded close-mid front vowel	+	+	e̯ː	◌e ◌̯ ◌ː		\textroundcap{e}\textlengthmark	empty:vowel:−high −low −back −round +voice −nasal −spread glottis −constricted glottis				
ẽ̯	non-syllabic nasalized unrounded close-mid front vowel	+	+	ẽ̯	◌e ◌̯ ◌̃		\textipa{\~\textroundcap{e}}	empty:vowel:−high −low −back −round +voice +nasal −spread glottis −constricted glottis				
ẽ̯ː	long non-syllabic nasalized unrounded close-mid front vowel	+	+	ẽ̯ː	◌e ◌̯ ◌̃ ◌ː		\textipa{\~\textroundcap{e}}\textlengthmark	empty:vowel:−high −low −back −round +voice +nasal −spread glottis −constricted glottis				
ẽ̥̯	non-syllabic nasalized devoiced unrounded close-mid front vowel	+	+	ẽ̯̥	◌e ◌̥ ◌̯ ◌̃		*\textipa{\~\textroundcap{e}}	empty:vowel:−high −low −back −round −voice +nasal −spread glottis −constricted glottis				
ẽ̥̯ː	long non-syllabic nasalized devoiced unrounded close-mid front vowel	+	+	ẽ̯̥ː	◌e ◌̥ ◌̯ ◌̃ ◌ː		*\textipa{\~\textroundcap{e}}\textlengthmark	empty:vowel:−high −low −back −round −voice +nasal −spread glottis −constricted glottis				
e̥̯	non-syllabic devoiced unrounded close-mid front vowel	+	+	e̯̥	◌e ◌̥ ◌̯		*\textroundcap{e}	empty:vowel:−high −low −back −round −voice −nasal −spread glottis −constricted glottis				
e̥̯ː	long non-syllabic devoiced unrounded close-mid front vowel	+	+	e̯̥ː	◌e ◌̥ ◌̯ ◌ː		*\textroundcap{e}\textlengthmark	empty:vowel:−high −low −back −round −voice −nasal −spread glottis −constricted glottis				
f	voiceless labio-dental fricative consonant		+	f	◌f		f	labiodental:fricative:−voice				
fʲ	palatalized voiceless labio-dental fricative consonant		+	fʲ	◌f ◌ʲ		f\super j	labiodental, palatal:fricative:−voice				
fʲː	palatalized long voiceless labio-dental fricative consonant	+	+	fʲː	◌f ◌ʲ ◌ː		f\super j\textlengthmark	labiodental, palatal:fricative:−voice				
fʷ	labialized voiceless labio-dental fricative consonant	+	+	fʷ	◌f ◌ʷ		f\super w	labiodental, labial:fricative:−voice				
fʷː	labialized long voiceless labio-dental fricative consonant		+	fʷː	◌f ◌ʷ ◌ː		f\super w\textlengthmark	labiodental, labial:fricative:−voice				
fː	long voiceless labio-dental fricative consonant		+	fː	◌f ◌ː		f\textlengthmark	labiodental:fricative:−voice				
f̩	syllabic voiceless labio-dental fricative consonant	+	+	f̩	◌f ◌̩		\textipa{\s{f}}	labiodental:fricative:−voice +syllabic				
f̩ʲ	syllabic palatalized voiceless labio-dental fricative consonant	+	+	f̩ʲ	◌f ◌̩ ◌ʲ		\textipa{\s{f}}\super j	labiodental, palatal:fricative:−voice +syllabic				
f̩ʲː	syllabic palatalized long voiceless labio-dental fricative consonant	+	+	f̩ʲː	◌f ◌̩ ◌ʲ ◌ː		\textipa{\s{f}}\super j\textlengthmark	labiodental, palatal:fricative:−voice +syllabic				
f̩ʷ	syllabic labialized voiceless labio-dental fricative consonant	+	+	f̩ʷ	◌f ◌̩ ◌ʷ		\textipa{\s{f}}\super w	labiodental, labial:fricative:−voice +syllabic				
f̩ʷː	syllabic labialized long voiceless labio-dental fricative consonant	+	+	f̩ʷː	◌f ◌̩ ◌ʷ ◌ː		\textipa{\s{f}}\super w\textlengthmark	labiodental, labial:fricative:−voice +syllabic				
f̩ː	syllabic long voiceless labio-dental fricative consonant	+	+	f̩ː	◌f ◌̩ ◌ː		\textipa{\s{f}}\textlengthmark	labiodental:fricative:−voice +syllabic				
h	voiceless glottal fricative consonant		+	h	◌h		h	glottal:fricative:−voice				
hʲ	palatalized voiceless glottal fricative consonant	+	+	hʲ	◌h ◌ʲ		h\super j	glottal, palatal:fricative:−voice				
hʲː	palatalized long voiceless glottal fricative consonant	+	+	hʲː	◌h ◌ʲ ◌ː		h\super j\textlengthmark	glottal, palatal:fricative:−voice				
hʷ	labialized voiceless glottal fricative consonant	+	+	hʷ	◌h ◌ʷ		h\super w	glottal, labial:fricative:−voice				
hʷː	labialized long voiceless glottal fricative consonant	+	+	hʷː	◌h ◌ʷ ◌ː		h\super w\textlengthmark	glottal, labial:fricative:−voice				
hː	long voiceless glottal fricative consonant	+	+	hː	◌h ◌ː		h\textlengthmark	glottal:fricative:−voice				
h̩	syllabic voiceless glottal fricative consonant	+	+	h̩	◌h ◌̩		\textipa{\s{h}}	glottal:fricative:−voice +syllabic				
h̩ʲ	syllabic palatalized voiceless glottal fricative consonant	+	+	h̩ʲ	◌h ◌̩ ◌ʲ		\textipa{\s{h}}\super j	glottal, palatal:fricative:−voice +syllabic				
h̩ʲː	syllabic palatalized long voiceless glottal fricative consonant	+	+	h̩ʲː	◌h ◌̩ ◌ʲ ◌ː		\textipa{\s{h}}\super j\textlengthmark	glottal, palatal:fricative:−voice +syllabic				
h̩ʷ	syllabic labialized voiceless glottal fricative consonant	+	+	h̩ʷ	◌h ◌̩ ◌ʷ		\textipa{\s{h}}\super w	glottal, labial:fricative:−voice +syllabic				
h̩ʷː	syllabic labialized long voiceless glottal fricative consonant	+	+	h̩ʷː	◌h ◌̩ ◌ʷ ◌ː		\textipa{\s{h}}\super w\textlengthmark	glottal, labial:fricative:−voice +syllabic				
h̩ː	syllabic long voiceless glottal fricative consonant	+	+	h̩ː	◌h ◌̩ ◌ː		\textipa{\s{h}}\textlengthmark	glottal:fricative:−voice +syllabic				
i	unrounded close front vowel		+	i	◌i		i	empty:vowel:+high −low −back −round +voice −nasal −spread glottis −constricted glottis				
iː	long unrounded close front vowel		+	iː	◌i ◌ː		i\textlengthmark	empty:vowel:+high −low −back −round +voice −nasal −spread glottis −constricted glottis				
ĩ	nasalized unrounded close front vowel		+	ĩ	◌i ◌̃		\textipa{\~i}	empty:vowel:+high −low −back −round +voice +nasal −spread glottis −constricted glottis				
ĩː	long nasalized unrounded close front vowel		+	ĩː	◌i ◌̃ ◌ː		\textipa{\~i}\textlengthmark	empty:vowel:+high −low −back −round +voice +nasal −spread glottis −constricted glottis				
ĩ̥	nasalized devoiced unrounded close front vowel	+	+	ĩ̥	◌i ◌̥ ◌̃		*\textipa{\~i}	empty:vowel:+high −low −back −round −voice +nasal −spread glottis −constricted glottis				
ĩ̥ː	long nasalized devoiced unrounded close front vowel	+	+	ĩ̥ː	◌i ◌̥ ◌̃ ◌ː		*\textipa{\~i}\textlengthmark	empty:vowel:+high −low −back −round −voice +nasal −spread glottis −constricted glottis				
i̥	devoiced unrounded close front vowel		+	i̥	◌i ◌̥		*i	empty:vowel:+high −low −back −round −voice −nasal −spread glottis −constricted glottis				
i̥ː	long devoiced unrounded close front vowel	+	+	i̥ː	◌i ◌̥ ◌ː		*i\textlengthmark	empty:vowel:+high −low −back −round −voice −nasal −spread glottis −constricted glottis				
i̯	non-syllabic unrounded close front vowel	+	+	i̯	◌i ◌̯		\textroundcap{i}	empty:vowel:+high −low −back −round +voice −nasal −spread glottis −constricted glottis				
i̯ː	long non-syllabic unrounded close front vowel	+	+	i̯ː	◌i ◌̯ ◌ː		\textroundcap{i}\textlengthmark	empty:vowel:+high −low −back −round +voice −nasal −spread glottis −constricted glottis				
ĩ̯	non-syllabic nasalized unrounded close front vowel	+	+	ĩ̯	◌i ◌̯ ◌̃		\textipa{\~\textroundcap{i}}	empty:vowel:+high −low −back −round +voice +nasal −spread glottis −constricted glottis				
ĩ̯ː	long non-syllabic nasalized unrounded close front vowel	+	+	ĩ̯ː	◌i ◌̯ ◌̃ ◌ː		\textipa{\~\textroundcap{i}}\textlengthmark	empty:vowel:+high −low −back −round +voice +nasal −spread glottis −constricted glottis				
ĩ̥̯	non-syllabic nasalized devoiced unrounded close front vowel	+	+	ĩ̯̥	◌i ◌̥ ◌̯ ◌̃		*\textipa{\~\textroundcap{i}}	empty:vowel:+high −low −back −round −voice +nasal −spread glottis −constricted glottis				
ĩ̥̯ː	long non-syllabic nasalized devoiced unrounded close front vowel	+	+	ĩ̯̥ː	◌i ◌̥ ◌̯ ◌̃ ◌ː		*\textipa{\~\textroundcap{i}}\textlengthmark	empty:vowel:+high −low −back −round −voice +nasal −spread glottis −constricted glottis				
i̥̯	non-syllabic devoiced unrounded close front vowel	+	+	i̯̥	◌i ◌̥ ◌̯		*\textroundcap{i}	empty:vowel:+high −low −back −round −voice −nasal −spread glottis −constricted glottis				
i̥̯ː	long non-syllabic devoiced unrounded close front vowel	+	+	i̯̥ː	◌i ◌̥ ◌̯ ◌ː		*\textroundcap{i}\textlengthmark	empty:vowel:+high −low −back −round −voice −nasal −spread glottis −constricted glottis				
j	voiced palatal approximant consonant		+	j	◌j		j	palatal:glide:+voice				
j̃	nasalized voiced palatal approximant consonant		+	j̃	◌j ◌̃		\textipa{\~j}	palatal:glide:+voice +nasal				
k	voiceless velar stop consonant		+	k	◌k		k	velar:plosive:−voice				
kʰ	aspirated voiceless velar stop consonant		+	kʰ	◌k ◌ʰ		k extsuperscript{h}	velar:plosive:−voice +spread glottis				
kʲʰ	palatalized aspirated voiceless velar stop consonant	+	+	kʰʲ	◌k ◌ʲ ◌ʰ		k extsuperscript{h}\super j	velar, palatal:plosive:−voice +spread glottis				
kʲʰː	palatalized aspirated long voiceless velar stop consonant	+	+	kʰʲː	◌k ◌ʲ ◌ʰ ◌ː		k extsuperscript{h}\super j\textlengthmark	velar, palatal:plosive:−voice +spread glottis				
kʷʰ	labialized aspirated voiceless velar stop consonant		+	kʰʷ	◌k ◌ʷ ◌ʰ		k extsuperscript{h}\super w	velar, labial:plosive:−voice +spread glottis				
kʷʰː	labialized aspirated long voiceless velar stop consonant	+	+	kʰʷː	◌k ◌ʷ ◌ʰ ◌ː		k extsuperscript{h}\super w\textlengthmark	velar, labial:plosive:−voice +spread glottis				
kʰː	aspirated long voiceless velar stop consonant	+	+	kʰː	◌k ◌ʰ ◌ː		k extsuperscript{h}\textlengthmark	velar:plosive:−voice +spread glottis				
kʲ	palatalized voiceless velar stop consonant		+	kʲ	◌k ◌ʲ		k\super j	velar, palatal:plosive:−voice				
kʲː	palatalized long voiceless velar stop consonant	+	+	kʲː	◌k ◌ʲ ◌ː		k\super j\textlengthmark	velar, palatal:plosive:−voice				
kʷ	labialized voiceless velar stop consonant		+	kʷ	◌k ◌ʷ		k\super w	velar, labial:plosive:−voice				
kʷː	labialized long voiceless velar stop consonant		+	kʷː	◌k ◌ʷ ◌ː		k\super w\textlengthmark	velar, labial:plosive:−voice				
kː	long voiceless velar stop consonant		+	kː	◌k ◌ː		k\textlengthmark	velar:plosive:−voice				
k̟	advanced voiceless velar stop consonant	+	+	k̟	◌k ◌̟		\begin{IPA}\|+k̟\end{IPA}	velar:plosive:−voice				
k̟ʰ	advanced aspirated voiceless velar stop consonant	+	+	k̟ʰ	◌k ◌̟ ◌ʰ		\begin{IPA}\|+k̟\end{IPA} extsuperscript{h}	velar:plosive:−voice +spread glottis				
k̟ʰː	advanced aspirated long voiceless velar stop consonant	+	+	k̟ʰː	◌k ◌̟ ◌ʰ ◌ː		\begin{IPA}\|+k̟\end{IPA} extsuperscript{h}\textlengthmark	velar:plosive:−voice +spread glottis				
k̟ʲ	advanced palatalized voiceless velar stop consonant	+	+	k̟ʲ	◌k ◌̟ ◌ʲ		\begin{IPA}\|+k̟\end{IPA}\super j	velar, palatal:plosive:−voice				
